OID_,OID1,OID1_1,Grid,ORIG_FID,LAT,LON
6945,,,CU15,6945,39.710157410000001,-125.942323579999993
7146,,,CR6,7146,39.710298909999999,-127.183061550000005
7012,,,CT12,7012,39.711569230000002,-126.355899750000006
7079,,,CS9,7079,39.711616399999997,-126.769484289999994
6678,,,CY28,6678,39.719887000000000,-124.163366199999999
6745,,,CX25,6745,39.727168169999999,-124.576907739999996
6812,,,CW22,6812,39.733084980000001,-124.990525059999996
6879,,,CV19,6879,39.737637110000001,-125.404202490000003
7214,,,CQ4,7214,39.739920840000003,-127.472942799999998
6946,,,CU16,6946,39.740824279999998,-125.817924370000000
7147,,,CR7,7147,39.742194570000002,-127.059199930000005
7013,,,CT13,7013,39.742646299999997,-126.231675019999997
7080,,,CS10,7080,39.743103069999997,-126.645438769999998
6679,,,CY29,6679,39.748783090000003,-124.038216019999993
6746,,,CX26,6746,39.756476919999997,-124.451911679999995
6813,,,CW23,6813,39.762805919999998,-124.865687919999999
6880,,,CV20,6880,39.767769710000003,-125.279529049999994
6947,,,CU17,6947,39.771368000000002,-125.693419390000003
7215,,,CQ5,7215,39.772103170000001,-127.349158970000005
7014,,,CT14,7014,39.773600580000000,-126.107343259999993
7148,,,CR8,7148,39.773968170000003,-126.935228760000001
7081,,,CS11,7081,39.774467319999999,-126.521284949999995
6747,,,CX27,6747,39.785661349999998,-124.326814049999996
6814,,,CW24,6814,39.792402860000003,-124.740747889999994
6881,,,CV21,6881,39.797778649999998,-125.154751419999997
6948,,,CU18,6948,39.801788410000000,-125.568808950000005
7216,,,CQ6,7216,39.804163660000000,-127.225264640000006
7015,,,CT15,7015,39.804431909999998,-125.982904750000003
7149,,,CR9,7149,39.805619569999998,-126.811148329999995
7082,,,CS12,7082,39.805708989999999,-126.397023120000000
6748,,,CX28,6748,39.814721300000002,-124.201615149999995
6815,,,CW25,6815,39.821875660000003,-124.615705280000000
6882,,,CV22,6882,39.827663800000003,-125.029869910000002
6949,,,CU19,6949,39.832085380000002,-125.444093319999993
7284,,,CP4,7284,39.833688670000001,-127.515541310000003
7016,,,CT16,7016,39.835140150000001,-125.858359780000001
7217,,,CQ7,7217,39.836102160000003,-127.101260069999995
7083,,,CS13,7083,39.836827919999998,-126.272653559999995
7150,,,CR10,7150,39.837148599999999,-126.686958910000001
6749,,,CX29,6749,39.843656609999996,-124.076315300000005
6816,,,CW26,6816,39.851224160000001,-124.490560400000007
6883,,,CV23,6883,39.857424989999998,-124.904884809999999
6950,,,CU20,6950,39.862258740000001,-125.319272810000001
7017,,,CT17,7017,39.865725140000002,-125.733708640000003
7285,,,CP5,7285,39.865914220000001,-127.391615090000002
7084,,,CS14,7084,39.867823970000003,-126.148176550000002
7218,,,CQ8,7218,39.867918510000003,-126.977145550000003
7151,,,CR11,7151,39.868555100000002,-126.562660780000002
6817,,,CW27,6817,39.880448219999998,-124.365313549999996
6884,,,CV24,6884,39.887062080000000,-124.779796439999998
6951,,,CU21,6951,39.892308350000000,-125.194347719999996
7018,,,CT18,7018,39.896186720000003,-125.608951630000007
7286,,,CP6,7286,39.898017850000002,-127.267577959999997
7085,,,CS15,7085,39.898696960000002,-126.023592390000005
7219,,,CQ9,7219,39.899612560000001,-126.852921350000003
7152,,,CR12,7152,39.899838930000001,-126.438254229999998
6818,,,CW28,6818,39.909547680000003,-124.239965049999995
6885,,,CV25,6885,39.916574910000001,-124.654605090000004
6952,,,CU22,6952,39.922234050000000,-125.069318350000003
7019,,,CT19,7019,39.926524749999999,-125.484089040000001
7354,,,CO4,7354,39.927445759999998,-127.558251010000006
