OID_,OID1,Grid,ORIG_FID,LAT,LON
16441,,CX139,16441,55.808241189999997,-137.593700070000011
15407,,DC150,15407,55.808756150000001,-135.570526190000010
23070,,BR80,23070,55.809169969999999,-148.838478149999986
27220,,AX50,27220,55.810061470000001,-154.876593759999992
25352,,BG63,25352,55.810166440000003,-152.229042579999998
24937,,BI66,24937,55.810356480000003,-151.625325120000014
16648,,CW137,16648,55.813910540000002,-137.968006639999999
33036,,V14,33036,55.816403870000002,-162.515498989999998
34283,,P7,34283,55.816973400000002,-164.059409429999988
16855,,CV135,16855,55.818649850000000,-138.342378190000005
15614,,DB148,15614,55.819451860000001,-135.944575509999993
23485,,BP77,23485,55.820148789999998,-149.441989119999988
26805,,AZ53,26805,55.820862190000000,-154.273066629999988
17062,,CU133,17062,55.822458800000000,-138.716803129999988
29712,,AL34,29712,55.823464160000000,-158.225879590000005
17269,,CT131,17269,55.825337120000000,-139.091269839999995
28466,,AR42,28466,55.826071249999998,-156.551049470000009
14994,,DE155,14994,55.826468259999999,-134.669152900000000
29089,,AO38,29089,55.827095200000002,-157.388482740000001
34491,,O6,34491,55.827124120000001,-164.295705929999997
17476,,CS129,17476,55.827284599999999,-139.465766690000009
23900,,BN74,23900,55.828709820000000,-150.045696829999997
33244,,U13,33244,55.828975180000000,-162.751505400000013
15821,,DA146,15821,55.829219379999998,-136.318752530000012
26390,,BB56,26390,55.829244979999999,-153.669346350000012
27428,,AW49,27428,55.834548450000000,-155.110236049999997
24315,,BL71,24315,55.834851469999997,-150.649552610000001
25975,,BD59,25975,55.835208299999998,-153.065481580000011
34699,,N5,34699,55.836904959999998,-164.532081019999993
16028,,CZ144,16028,55.838058040000000,-136.693045699999999
24730,,BJ68,24730,55.838572610000000,-151.253507759999991
25560,,BF62,25560,55.838751039999998,-152.461521040000008
15201,,DD153,15201,55.839403910000001,-135.043142050000000
25145,,BH65,25145,55.839872550000003,-151.857513500000010
33452,,T12,33452,55.841177969999997,-162.987609370000001
29920,,AK33,29920,55.842743290000001,-158.460787049999993
23278,,BQ79,23278,55.842969410000002,-149.069198059999991
28051,,AT45,28051,55.843582079999997,-155.947722840000012
16235,,CY142,16235,55.845967190000003,-137.067443459999993
27013,,AY52,27013,55.846287390000001,-154.506501539999988
34907,,M4,34907,55.846315640000000,-164.768531789999997
29297,,AN37,29297,55.847680230000002,-157.623128489999999
28674,,AQ41,28674,55.847959850000002,-156.785397030000013
15408,,DC151,15408,55.851412220000000,-135.417286869999998
16442,,CX140,16442,55.852946269999997,-137.441934229999987
33660,,S11,33660,55.853011889999998,-163.223808039999994
23693,,BO76,23693,55.853026040000003,-149.673085289999989
35115,,L3,35115,55.855355899999999,-165.005055349999992
26598,,BA55,26598,55.855607329999998,-153.902554879999997
27636,,AV48,27636,55.858678009999998,-155.344067919999986
16649,,CW138,16649,55.858994799999998,-137.816506400000009
24108,,BM73,24108,55.860662400000002,-150.277150799999987
15615,,DB149,15615,55.862492310000000,-135.791575829999999
26183,,BC58,26183,55.862506519999997,-153.298444759999995
35323,,K2,35323,55.864025470000001,-165.241648819999995
16856,,CV136,16856,55.864112329999998,-138.191148370000008
33868,,R10,33868,55.864476619999998,-163.460098539999990
23071,,BR81,23071,55.864871370000003,-148.696128759999993
24523,,BK70,24523,55.865877089999998,-150.881345850000002
28259,,AS44,28259,55.866412420000003,-156.181915589999988
25768,,BE61,25768,55.866983699999999,-152.694219959999998
29505,,AM36,29505,55.867903259999999,-157.857934050000011
14995,,DE156,14995,55.868211580000001,-134.515234560000010
17063,,CU134,17063,55.868298500000002,-138.565848499999987
24938,,BI67,24938,55.868669150000002,-151.485621640000005
25353,,BG64,25353,55.869038040000000,-152.089929299999994
28882,,AP40,28882,55.869487870000000,-157.019914389999997
32829,,W16,32829,55.871272930000003,-162.151120289999994
27221,,AX51,27221,55.871356259999999,-154.740133189999995
17270,,CT132,17270,55.871553020000000,-138.940595150000007
35531,,J1,35531,55.872324120000002,-165.478309279999991
15822,,DA147,15822,55.872643420000003,-136.165997419999997
17477,,CS130,17477,55.873875660000003,-139.315376680000014
17684,,CR128,17684,55.875266240000002,-139.690181440000003
34076,,Q9,34076,55.875571819999998,-163.696478000000013
23486,,BP78,23486,55.876425130000001,-149.300176990000011
15202,,DD154,15202,55.881533949999998,-134.889451780000002
26806,,AZ54,26806,55.881614480000003,-154.135967270000009
16029,,CZ145,16029,55.881864800000002,-136.540540060000012
33037,,V15,33037,55.884421279999998,-162.387265789999987
23901,,BN75,23901,55.885557910000003,-149.904433780000005
34284,,P8,34284,55.886297200000001,-163.932943550000005
29713,,AL35,29713,55.887763749999998,-158.092896709999991
28467,,AR43,28467,55.888883079999999,-156.416285429999988
26391,,BB57,26391,55.889450770000003,-153.531618879999996
16236,,CY143,16236,55.890155810000003,-136.915192179999991
29090,,AO39,29090,55.890654710000000,-157.254598899999991
24316,,BL72,24316,55.892268029999997,-150.508850359999997
15409,,DC152,15409,55.893928230000000,-135.263829630000004
25976,,BD60,25976,55.894863669999999,-152.927136850000011
27429,,AW50,27429,55.896068110000002,-154.973958990000000
24731,,BJ69,24731,55.896554230000000,-151.113377869999994
34492,,O7,34492,55.896652430000003,-164.169492300000002
33245,,U14,33245,55.897200970000000,-162.623513489999993
16443,,CX141,16443,55.897515859999999,-137.289942169999989
25561,,BF63,25561,55.897852170000000,-152.322570049999996
25146,,BH66,25146,55.898415730000004,-151.717967410000000
23279,,BQ80,23279,55.898905450000001,-148.926983089999993
16650,,CW139,16650,55.903944420000002,-137.664778409999997
15616,,DB150,15616,55.905393519999997,-135.638356600000009
28052,,AT46,28052,55.905862259999999,-155.812289910000004
34700,,N6,34700,55.906637230000001,-164.406121380000002
29921,,AK34,29921,55.907261140000003,-158.328013749999997
27014,,AY53,27014,55.907265750000001,-154.369580960000008
16857,,CV137,16857,55.909441030000004,-138.039689269999997
23694,,BO77,23694,55.909536250000002,-149.531412640000013
33453,,T13,33453,55.909611630000001,-162.859860540000000
28675,,AQ42,28675,55.910993429999998,-156.650829700000003
29298,,AN38,29298,55.911459780000001,-157.489447850000005
17064,,CU135,17064,55.914005289999999,-138.414663090000005
15823,,DA148,15823,55.915929020000000,-136.013021119999991
26599,,BA56,26599,55.916040310000000,-153.765001420000004
34908,,M5,34908,55.916251320000001,-164.642827869999991
17271,,CT133,17271,55.917636889999997,-138.789688219999988
24109,,BM74,24109,55.917743559999998,-150.136032279999995
17478,,CS131,17478,55.920335559999998,-139.164752980000003
27637,,AV49,27637,55.920422279999997,-155.207976339999988
33661,,S12,33661,55.921652920000000,-163.096304080000010
17685,,CR129,17685,55.922101110000000,-139.539845689999993
26184,,BC59,26184,55.922390190000002,-153.160269230000011
17892,,CQ127,17892,55.922933409999999,-139.914954660000006
15203,,DD155,15203,55.923522720000001,-134.735545610000003
24524,,BK71,24524,55.923525859999998,-150.740793129999986
35116,,L4,35116,55.925494420000000,-164.879608880000006
16030,,CZ146,16030,55.925533960000003,-136.387811629999987
25769,,BE62,25769,55.926314179999999,-152.555433310000012
24939,,BI68,24939,55.926882069999998,-151.345646249999987
25354,,BG65,25354,55.927811570000003,-151.950542649999988
28260,,AS45,28260,55.928915670000002,-156.046674789999997
29506,,AM37,29506,55.931902510000000,-157.724458550000008
27222,,AX52,27222,55.932560420000001,-154.603393390000008
23487,,BP79,23487,55.932595749999997,-149.158098510000002
28883,,AP41,28883,55.932742869999998,-156.885545760000014
33869,,R11,33869,55.933324489999997,-163.332841220000006
16237,,CY144,16237,55.934207669999999,-136.762716509999990
35324,,K3,35324,55.934366269999998,-165.116461509999993
15410,,DC153,15410,55.936303760000001,-135.110154829999999
32830,,W17,32830,55.939012320000003,-162.022356690000009
16444,,CX142,16444,55.941949520000001,-137.137724160000005
26807,,AZ55,26807,55.942274439999998,-153.998589839999994
23902,,BN76,23902,55.942301919999998,-149.762902690000004
35532,,J2,35532,55.942866610000003,-165.353382839999995
27845,,AU48,27845,55.944418089999999,-155.442182659999986
34077,,Q10,34077,55.944626010000000,-163.569469110000000
15617,,DB151,15617,55.948155049999997,-135.484918130000011
16651,,CW140,16651,55.948758959999999,-137.512822919999991
26392,,BB58,26392,55.949562520000001,-153.393614579999991
24317,,BL73,24317,55.949582149999998,-150.367878429999990
35740,,I1,35740,55.950995210000002,-165.590369960000004
28468,,AR44,28468,55.951609070000003,-156.281238739999992
29714,,AL36,29714,55.951982330000000,-157.959628299999991
33038,,V16,33038,55.952370270000003,-162.258741289999989
29091,,AO40,29091,55.954130790000001,-157.120430900000002
25977,,BD61,25977,55.954423300000002,-152.788516579999992
24732,,BJ70,24732,55.954435080000003,-150.972976740000007
16858,,CV138,16858,55.954635510000003,-137.888001140000000
23280,,BQ81,23280,55.954734770000002,-148.784502570000001
34285,,P9,34285,55.955557169999999,-163.806184839999986
25562,,BF64,25562,55.956855890000000,-152.183344900000009
25147,,BH67,25147,55.956859809999997,-151.578148590000012
27430,,AW51,27430,55.957497830000001,-154.837401989999989
15824,,DA149,15824,55.959075759999998,-135.859823949999992
17065,,CU136,17065,55.959578729999997,-138.263247159999992
17272,,CT134,17272,55.963588280000003,-138.638549269999999
33246,,U15,33246,55.965359069999998,-162.495229910000006
15204,,DD156,15204,55.965369760000002,-134.581423889999996
23695,,BO78,23695,55.965941370000003,-149.389472719999986
34493,,O8,34493,55.966117640000000,-164.042985539999989
17479,,CS132,17479,55.966663869999998,-139.013895789999992
28053,,AT47,28053,55.968054899999998,-155.676575310000004
27015,,AY54,27015,55.968152439999997,-154.232381580000009
17686,,CR130,17686,55.968805279999998,-139.389275010000006
16031,,CZ147,16031,55.969065080000000,-136.234860700000013
17893,,CQ128,17893,55.970012349999998,-139.764675219999987
29922,,AK35,29922,55.971698699999997,-158.194954359999997
28676,,AQ43,28676,55.973941859999996,-156.515979100000010
24110,,BM75,24110,55.974721270000003,-149.994644819999991
29299,,AN39,29299,55.975156609999999,-157.355482450000011
34701,,N7,34701,55.976307130000002,-164.279868310000012
26600,,BA57,26600,55.976379930000000,-153.627170379999995
33454,,T14,33454,55.977978329999999,-162.731819669999993
16238,,CY145,16238,55.978122319999997,-136.610016760000008
15411,,DC154,15411,55.978538370000003,-134.956262790000011
24525,,BK72,24525,55.981072840000003,-150.599969859999987
27638,,AV50,27638,55.982077279999999,-155.071604150000013
26185,,BC60,26185,55.982178779999998,-153.021817379999987
24940,,BI69,24940,55.984994870000001,-151.205398779999996
25770,,BE63,25770,55.985547900000000,-152.416371690000005
34909,,M6,34909,55.986125350000002,-164.516830239999990
16445,,CX143,16445,55.986246819999998,-136.985280480000000
25355,,BG66,25355,55.986486650000003,-151.810882440000000
23488,,BP80,23488,55.988660250000002,-149.015753549999999
33662,,S13,33662,55.990227709999999,-162.968507719999991
15618,,DB152,15618,55.990776470000000,-135.331260759999992
28261,,AS46,28261,55.991332040000003,-155.911151660000002
32623,,X19,32623,55.992744750000000,-161.656787049999991
16652,,CW141,16652,55.993437999999998,-137.360640200000006
27223,,AX53,27223,55.993673600000001,-154.466374080000008
35117,,L5,35117,55.995572019999997,-164.753868430000011
29507,,AM38,29507,55.995819740000002,-157.590697710000001
23903,,BN77,23903,55.998941459999998,-149.621103419999997
16859,,CV139,16859,55.999695330000002,-137.736084250000005
15825,,DA150,15825,56.002083200000001,-135.706406240000007
33870,,R12,33870,56.002106849999997,-163.205291170000010
26808,,AZ56,26808,56.002841699999998,-153.860934079999993
35325,,K4,35325,56.004646870000002,-164.990979960000004
17066,,CU137,17066,56.005018380000003,-138.111600930000009
27846,,AU49,27846,56.006298100000002,-155.305997259999998
32831,,W18,32831,56.006682310000002,-161.893301659999992
24318,,BL74,24318,56.006793459999997,-150.226636680000013
15205,,DD157,15205,56.007074660000001,-134.427086989999992
17273,,CT135,17273,56.009406759999997,-138.487178529999994
26393,,BB59,26393,56.009579870000003,-153.255333189999988
23281,,BQ82,23281,56.010456949999998,-148.641756420000007
24733,,BJ71,24733,56.012214780000001,-150.832304200000010
16032,,CZ148,16032,56.012457730000001,-136.081687600000009
17480,,CS133,17480,56.012860150000002,-138.862805329999986
35533,,J3,35533,56.013349640000001,-165.228161910000011
34078,,Q11,34078,56.013615410000000,-163.442167140000009
25978,,BD62,25978,56.013886839999998,-152.649620550000009
28469,,AR45,28469,56.014248899999998,-156.145909069999988
25148,,BH68,25148,56.015204420000003,-151.438056829999994
17687,,CR131,17687,56.015378310000003,-139.238469600000002
25563,,BF65,25563,56.015761810000001,-152.043845360000006
29715,,AL37,29715,56.016119600000003,-157.826073960000002
17894,,CQ129,17894,56.016961049999999,-139.614159610000002
29092,,AO41,29092,56.017523120000000,-156.985978390000014
18101,,CP127,18101,56.017608260000003,-139.989863619999994
27431,,AW52,27431,56.018837240000003,-154.700564759999992
33039,,V17,33039,56.020250590000003,-162.129924969999990
15412,,DC155,15412,56.020631629999997,-134.802153860000004
35741,,I2,35741,56.021680080000003,-165.465411359999990
16239,,CY146,16239,56.021899329999997,-136.457093210000011
23696,,BO79,23696,56.022240990000000,-149.247265419999991
34286,,P10,34286,56.024753070000003,-163.679132740000000
27016,,AY55,27016,56.028947109999997,-154.094903140000014
35949,,H1,35949,56.029637950000001,-165.702725380000004
28054,,AT48,28054,56.030159630000000,-155.540578720000013
16446,,CX144,16446,56.030407320000002,-136.832611409999998
24111,,BM76,24111,56.031595140000000,-149.852988280000005
15619,,DB153,15619,56.033257339999999,-135.177384829999994
33247,,U16,33247,56.033449220000001,-162.366654119999993
34494,,O9,34494,56.035519510000000,-163.916185079999991
29923,,AK36,29923,56.036055640000001,-158.061608470000010
26601,,BA58,26601,56.036625819999998,-153.489061480000004
28677,,AQ44,28677,56.036804820000000,-156.380844870000004
16653,,CW142,16653,56.037981080000002,-137.208230520000001
24526,,BK73,24526,56.038517630000001,-150.458875890000002
29300,,AN40,29300,56.038770390000003,-157.221231929999988
26186,,BC61,26186,56.041871940000000,-152.883088979999997
24941,,BI70,24941,56.043007160000002,-151.064879039999994
27639,,AV51,27639,56.043642650000002,-154.934951020000000
23489,,BP81,23489,56.044618239999998,-148.873142029999997
16860,,CV140,16860,56.044620070000001,-137.583938840000002
25771,,BE64,25771,56.044684480000001,-152.277034880000002
15826,,DA151,15826,56.044950900000003,-135.552768289999989
25356,,BG67,25356,56.045062909999999,-151.670948470000013
34702,,N8,34702,56.045914430000003,-164.153321239999997
33455,,T15,33455,56.046277809999999,-162.603486229999987
17067,,CU138,17067,56.050323810000002,-137.959724660000006
28262,,AS47,28262,56.053661220000002,-155.775345869999995
27224,,AX54,27224,56.054695440000003,-154.329074969999994
17274,,CT136,17274,56.055091890000000,-138.335576229999987
23904,,BN78,23904,56.055476120000002,-149.479035850000002
16033,,CZ149,16033,56.055711469999999,-135.928292629999987
34910,,M7,34910,56.055937510000000,-164.390538319999990
33663,,S14,33663,56.058736009999997,-162.840418430000000
17481,,CS134,17481,56.058923970000002,-138.711481829999997
29508,,AM39,29508,56.059654620000003,-157.456651139999991
32624,,X20,32624,56.060133530000002,-161.527203609999987
17688,,CR132,17688,56.061819759999999,-139.087429689999993
15413,,DC156,15413,56.062583099999998,-134.647828409999988
26809,,AZ57,26809,56.063315910000000,-153.722999719999990
17895,,CQ130,17895,56.063779070000002,-139.463408049999998
24319,,BL75,24319,56.063901549999997,-150.085124939999986
18102,,CP128,18102,56.064801740000000,-139.839405160000013
16240,,CY147,16240,56.065538259999997,-136.303946169999989
35118,,L6,35118,56.065588480000002,-164.627833399999986
23282,,BQ83,23282,56.066071590000000,-148.498744539999990
27847,,AU50,27847,56.068089180000001,-155.169530240000000
26394,,BB60,26394,56.069502450000002,-153.116774469999996
24734,,BJ72,24734,56.069892940000003,-150.691360080000010
33871,,R13,33871,56.070823439999998,-163.077447839999991
25979,,BD63,25979,56.073253899999997,-152.510448529999991
25149,,BH69,25149,56.073449160000003,-151.297691960000009
32832,,W19,32832,56.074282640000000,-161.763954689999991
16447,,CX145,16447,56.074430569999997,-136.679717250000010
25564,,BF66,25564,56.074569550000000,-151.904071230000000
35326,,K5,35326,56.074867070000003,-164.865203570000006
15620,,DB154,15620,56.075597230000000,-135.023290680000002
28470,,AR46,28470,56.076802209999997,-156.010296070000010
23697,,BO80,23697,56.078434719999997,-149.104790600000001
27432,,AW53,27432,56.080085990000001,-154.563447010000004
29716,,AL38,29716,56.080175240000003,-157.692233299999998
32001,,AA24,32001,56.082150200000001,-160.687069619999988
16654,,CW143,16654,56.082387769999997,-137.055594159999998
34079,,Q12,34079,56.082539779999998,-163.314571559999990
35534,,J4,35534,56.083772990000000,-165.102645880000011
15827,,DA152,15827,56.087678439999998,-135.398910459999996
33040,,V18,33040,56.088061979999999,-162.000816310000005
24112,,BM77,24112,56.088364759999997,-149.711062520000013
16861,,CV141,16861,56.089409269999997,-137.431565189999986
27017,,AY56,27017,56.089649399999999,-153.957145340000011
28055,,AT49,28055,56.092176129999999,-155.404299809999998
35742,,I3,35742,56.092306000000001,-165.340157409999989
34287,,P11,34287,56.093884680000002,-163.551786690000000
17068,,CU139,17068,56.095494570000000,-137.807618600000012
24527,,BK74,24527,56.095859840000003,-150.317511050000007
26602,,BA59,26602,56.096777609999997,-153.350674489999989
32209,,Z23,32209,56.097619809999998,-160.923702459999987
16034,,CZ150,16034,56.098825849999997,-135.774676099999994
28678,,AQ45,28678,56.099581960000002,-156.245426670000001
29924,,AK37,29924,56.100331670000003,-157.927975680000003
35950,,H2,35950,56.100465860000000,-165.577735230000002
23490,,BP82,23490,56.100469300000000,-148.730263809999997
17275,,CT137,17275,56.100643230000003,-138.183742630000012
24942,,BI71,24942,56.100918559999997,-150.924086850000009
26187,,BC62,26187,56.101469289999997,-152.744083799999999
33248,,U17,33248,56.101471170000003,-162.237785599999995
29301,,AN41,29301,56.102300800000002,-157.086695899999995
25357,,BG68,25357,56.103539959999999,-151.530740540000011
25772,,BE65,25772,56.103723549999998,-152.137422670000007
15414,,DC157,15414,56.104392349999998,-134.493286780000005
17482,,CS135,17482,56.104854869999997,-138.559925520000007
34495,,O10,34495,56.104857819999999,-163.789090340000001
27640,,AV52,27640,56.105118060000002,-154.798016649999994
17689,,CR133,17689,56.108129200000000,-138.936155479999996
36158,,G1,36158,56.108252319999998,-165.815376380000004
16241,,CY148,16241,56.109038669999997,-136.150575940000010
17896,,CQ131,17896,56.110465970000000,-139.312420739999993
18103,,CP129,18103,56.111865010000002,-139.688709499999987
23905,,BN79,23905,56.111905520000001,-149.336699839999994
18310,,CO127,18310,56.112326230000001,-140.065009959999998
32417,,Y22,32417,56.112720439999997,-161.160456240000002
33456,,T16,33456,56.114509820000002,-162.474859680000009
34703,,N9,34703,56.115458889999999,-164.026479590000008
27225,,AX55,27225,56.115625580000000,-154.191495779999997
28263,,AS48,28263,56.115902839999997,-155.639257090000001
15621,,DB155,15621,56.117795700000002,-134.868978650000003
16448,,CX146,16448,56.118316149999998,-136.526598290000010
24320,,BL76,24320,56.120906030000000,-149.943343090000013
23283,,BQ84,23283,56.121578290000002,-148.355466820000004
28886,,AP44,28886,56.121999840000001,-156.480734990000002
29509,,AM40,29509,56.123406850000002,-157.322318459999991
26810,,AZ58,26810,56.123696690000003,-153.584786489999999
34911,,M8,34911,56.125687569999997,-164.263951520000006
16655,,CW144,16655,56.126657629999997,-136.902731410000001
33664,,S15,33664,56.127177560000000,-162.712035659999998
32625,,X21,32625,56.127451659999998,-161.397328130000005
24735,,BJ73,24735,56.127469159999997,-150.550144210000013
26395,,BB61,26395,56.129329890000001,-152.977938169999987
27848,,AU51,27848,56.129790970000002,-155.032781279999995
15828,,DA153,15828,56.130265360000003,-135.244833059999991
25150,,BH70,25150,56.131593660000000,-151.157053780000012
25980,,BD64,25980,56.132524109999999,-152.371000280000004
25565,,BF67,25565,56.133278750000002,-151.764022310000001
16862,,CV142,16862,56.134062499999999,-137.278963570000002
23698,,BO81,23698,56.134522150000002,-148.962048159999995
35119,,L7,35119,56.135543579999997,-164.501503210000010
28471,,AR47,28471,56.139268670000000,-155.874399420000003
33872,,R14,33872,56.139474030000002,-162.949310660000009
17069,,CU140,17069,56.140530230000003,-137.655283010000005
27433,,AW54,27433,56.141243729999999,-154.426048449999996
16035,,CZ151,16035,56.141800449999998,-135.620838350000014
32833,,W20,32833,56.141813040000002,-161.634315270000002
29717,,AL39,29717,56.144148919999999,-157.558105939999990
35327,,K6,35327,56.145026639999998,-164.739131729999997
24113,,BM78,24113,56.145029739999998,-149.568867409999996
17276,,CT138,17276,56.146060339999998,-138.031677959999996
27018,,AY57,27018,56.150258950000001,-153.819107930000001
17483,,CS136,17483,56.150652430000001,-138.408136619999993
34080,,Q13,34080,56.151398880000002,-163.186681789999994
16242,,CY149,16242,56.152400120000003,-135.996982849999995
24528,,BK75,24528,56.153099089999998,-150.175875189999999
28056,,AT50,28056,56.154104040000000,-155.267738269999995
35535,,J5,35535,56.154136459999997,-164.976834139999994
17690,,CR134,17690,56.154306179999999,-138.784647199999995
33041,,V19,33041,56.155804170000003,-161.871414789999989
23491,,BP83,23491,56.156213039999997,-148.587118820000001
26603,,BA60,26603,56.156834940000003,-153.212009139999992
17897,,CQ132,17897,56.157021309999998,-139.161197890000011
24943,,BI72,24943,56.158728660000001,-150.783022039999992
18104,,CP130,18104,56.158797630000002,-139.537776860000008
18311,,CO128,18311,56.159635010000002,-139.914372289999989
26188,,BC63,26188,56.160970460000001,-152.604801579999986
25358,,BG69,25358,56.161917410000001,-151.390258450000005
16449,,CX147,16449,56.162063609999997,-136.373254820000000
28679,,AQ46,28679,56.162272950000002,-156.109724150000005
25773,,BE66,25773,56.162664720000002,-151.997534819999998
35743,,I4,35743,56.162872780000001,-165.214607510000008
34288,,P12,34288,56.162951759999999,-163.424146119999989
32210,,Z24,32210,56.164439580000000,-160.793068790000007
29925,,AK38,29925,56.164526459999998,-157.794055600000007
29302,,AN42,29302,56.165747519999996,-156.951874000000004
27641,,AV53,27641,56.166503140000003,-154.660800749999993
23906,,BN80,23906,56.168229240000002,-149.194095269999991
33249,,U18,33249,56.169424650000003,-162.108623819999991
16656,,CW145,16656,56.170790230000001,-136.749642539999996
35951,,H3,35951,56.171235359999997,-165.452448870000012
15829,,DA154,15829,56.172711239999998,-135.090536439999994
34496,,O11,34496,56.174132340000000,-163.661700760000002
27226,,AX56,27226,56.176463660000003,-154.053636219999987
24321,,BL77,24321,56.177806510000003,-149.801290969999997
28264,,AS49,28264,56.178056580000003,-155.502884990000013
16863,,CV143,16863,56.178579319999997,-137.126134250000007
36159,,G2,36159,56.179223940000000,-165.690355299999993
32418,,Y23,32418,56.179754160000002,-161.030054460000002
33457,,T17,33457,56.182674100000000,-162.345939479999998
26811,,AZ59,26811,56.183983689999998,-153.446294139999992
16036,,CZ152,16036,56.184634819999999,-135.466779709999997
28887,,AP45,28887,56.184915060000002,-156.345228590000005
34704,,N10,34704,56.184940290000000,-163.899342780000012
24736,,BJ74,24736,56.184943050000001,-150.408656439999987
17070,,CU141,17070,56.185430340000003,-137.502718160000001
36367,,F1,36367,56.186838309999999,-165.928323820000003
29510,,AM41,29510,56.187076079999997,-157.187699299999991
26396,,BB62,26396,56.189061819999999,-152.838824060000007
25151,,BH71,25151,56.189637509999997,-151.016142120000012
23699,,BO82,23699,56.190502870000003,-148.819037989999998
17277,,CT139,17277,56.191342769999999,-137.879382480000004
27849,,AU52,27849,56.191403129999998,-154.895750069999991
25981,,BD65,25981,56.191697089999998,-152.231275589999996
25566,,BF68,25566,56.191889000000003,-151.623698389999987
32626,,X22,32626,56.194698860000003,-161.267160120000000
34912,,M9,34912,56.195375319999997,-164.137069260000004
33665,,S16,33665,56.195552130000003,-162.583358870000012
16243,,CY150,16243,56.195622170000000,-135.843167190000003
17484,,CS137,17484,56.196316199999998,-138.256115399999999
17691,,CR135,17691,56.200350260000000,-138.632905080000000
24114,,BM79,24114,56.201589679999998,-149.426402810000013
28472,,AR48,28472,56.201647940000001,-155.738218780000011
27434,,AW55,27434,56.202310089999997,-154.288368789999993
17898,,CQ133,17898,56.203444650000002,-139.009739709999991
35120,,L8,35120,56.205437099999997,-164.374877260000005
18105,,CP131,18105,56.205599149999998,-139.386607419999990
16450,,CX148,16450,56.205672509999999,-136.219687169999986
18312,,CO129,18312,56.206813599999997,-139.763496379999992
18519,,CN127,18519,56.207087909999998,-140.140394729999997
29095,,AO44,29095,56.207194350000002,-156.580910069999987
29718,,AL40,29718,56.208040330000003,-157.423691480000002
33873,,R15,33873,56.208058370000003,-162.820879109999993
32834,,W21,32834,56.209273240000002,-161.504382889999988
24529,,BK76,24529,56.210234960000001,-150.033968160000001
27019,,AY58,27019,56.210775390000002,-153.680790629999990
23492,,BP84,23492,56.211849039999997,-148.443706950000006
16657,,CW146,16657,56.214785100000000,-136.596327860000002
15830,,DA155,15830,56.215015630000003,-134.936020960000008
35328,,K7,35328,56.215125360000002,-164.612763860000001
28057,,AT51,28057,56.215943000000003,-155.130893789999988
24944,,BI73,24944,56.216437089999999,-150.641684450000014
26604,,BA61,26604,56.216797430000000,-153.073065179999986
34081,,Q14,34081,56.220192460000000,-163.058497280000012
25359,,BG70,25359,56.220194880000001,-151.249502009999986
26189,,BC64,26189,56.220375070000003,-152.465242119999999
25774,,BE67,25774,56.221507619999997,-151.857371150000006
16864,,CV144,16864,56.222959279999998,-136.973077509999996
33042,,V20,33042,56.223476900000001,-161.741719890000013
35536,,J6,35536,56.224439820000001,-164.850726089999995
23907,,BN81,23907,56.224446880000002,-149.051222029999991
28680,,AQ47,28680,56.224877460000002,-155.973736970000004
16037,,CZ153,16037,56.227328520000000,-135.312500510000007
27642,,AV54,27642,56.227797539999997,-154.523303029999994
17071,,CU142,17071,56.230194449999999,-137.349924310000006
32211,,Z25,32211,56.231186670000000,-160.662142979999999
34289,,P13,34289,56.231954060000000,-163.296210470000005
35744,,I5,35744,56.233380189999998,-165.088761030000001
24322,,BL78,24322,56.234602580000001,-149.658968450000003
17278,,CT140,17278,56.236490089999997,-137.726856450000014
27227,,AX57,27227,56.237209319999998,-153.915496020000006
33250,,U19,33250,56.237309420000003,-161.979168270000002
16244,,CY151,16244,56.238704390000002,-135.689129309999998
28265,,AS50,28265,56.240122069999998,-155.366229250000004
17485,,CS138,17485,56.241845730000001,-138.103862079999999
35952,,H4,35952,56.241946230000003,-165.326865700000013
24737,,BJ75,24737,56.242314229999998,-150.266896599999995
34497,,O12,34497,56.243342810000001,-163.534015769999996
15624,,DB158,15624,56.243538180000002,-134.404738869999989
26812,,AZ60,26812,56.244176529999997,-153.307522409999990
17692,,CR136,17692,56.246260990000003,-138.480929349999997
23700,,BO83,23700,56.246376480000002,-148.675759989999989
32419,,Y24,32419,56.246715940000001,-160.899360089999988
25152,,BH72,25152,56.247580339999999,-150.874956789999999
28888,,AP46,28888,56.247744490000002,-156.209436890000006
26397,,BB63,26397,56.248697870000001,-152.699431890000000
30134,,AJ38,30134,56.248873539999998,-157.896165580000002
16451,,CX149,16451,56.249142409999997,-136.065895619999992
17899,,CQ134,17899,56.249735540000003,-138.858046419999994
36160,,G3,36160,56.250137680000002,-165.565037160000003
25567,,BF69,25567,56.250399940000001,-151.483099269999997
29511,,AM42,29511,56.250661999999998,-157.052793269999995
33458,,T18,33458,56.250770390000000,-162.216725109999999
25982,,BD66,25982,56.250772470000001,-152.091274239999990
18106,,CP132,18106,56.252269120000001,-139.235201410000002
27850,,AU53,27850,56.252925310000002,-154.758436319999987
18313,,CO130,18313,56.253861559999997,-139.612382450000013
34705,,N11,34705,56.254358400000001,-163.771910240000011
18520,,CN128,18520,56.254512740000003,-139.989577639999993
36368,,F2,36368,56.257954310000002,-165.803272420000013
24115,,BM80,24115,56.258044169999998,-149.283668610000007
16658,,CW147,16658,56.258641830000002,-136.442787670000001
32627,,X23,32627,56.261874859999999,-161.136699069999992
